,,Raigarh,India,21.70N,83.94E
1861-03-01,24.55,1.624,Rajshahi,Bangladesh,24.92N,88.67E
1861-04-01,27.763,1.746,Rajshahi,Bangladesh,24.92N,88.67E
1861-05-01,28.79,1.5019999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1861-06-01,28.757,1.595,Rajshahi,Bangladesh,24.92N,88.67E
1861-07-01,28.608,1.2790000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1861-08-01,28.775,1.04,Rajshahi,Bangladesh,24.92N,88.67E
1861-09-01,27.965,1.0390000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1861-10-01,25.701,1.286,Rajshahi,Bangladesh,24.92N,88.67E
1861-11-01,22.518,1.6269999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1861-12-01,17.792,1.6909999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1862-01-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-02-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-03-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-04-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-05-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-06-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-07-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-08-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-09-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-10-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-11-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1862-12-01,,,Rajshahi,Bangladesh,24.92N,88.67E
1863-01-01,17.604,1.973,Rajshahi,Bangladesh,24.92N,88.67E
1863-02-01,20.159,2.219,Rajshahi,Bangladesh,24.92N,88.67E
1863-03-01,24.671000000000006,1.7280000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1863-04-01,28.305999999999997,1.936,Rajshahi,Bangladesh,24.92N,88.67E
1863-05-01,29.283,1.6469999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1863-06-01,28.828000000000003,1.484,Rajshahi,Bangladesh,24.92N,88.67E
1863-07-01,28.609,1.234,Rajshahi,Bangladesh,24.92N,88.67E
1863-08-01,28.437,1.127,Rajshahi,Bangladesh,24.92N,88.67E
1863-09-01,27.673000000000002,1.1320000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1863-10-01,25.564,1.45,Rajshahi,Bangladesh,24.92N,88.67E
1863-11-01,21.826,1.496,Rajshahi,Bangladesh,24.92N,88.67E
1863-12-01,17.677,1.4809999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1864-01-01,16.343,1.666,Rajshahi,Bangladesh,24.92N,88.67E
1864-02-01,19.102999999999998,1.851,Rajshahi,Bangladesh,24.92N,88.67E
1864-03-01,24.096999999999998,1.758,Rajshahi,Bangladesh,24.92N,88.67E
1864-04-01,28.05,1.8130000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1864-05-01,29.188000000000002,1.57,Rajshahi,Bangladesh,24.92N,88.67E
1864-06-01,29.191,1.431,Rajshahi,Bangladesh,24.92N,88.67E
1864-07-01,28.814,1.207,Rajshahi,Bangladesh,24.92N,88.67E
1864-08-01,28.556,1.202,Rajshahi,Bangladesh,24.92N,88.67E
1864-09-01,27.902,1.328,Rajshahi,Bangladesh,24.92N,88.67E
1864-10-01,25.989,1.3780000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1864-11-01,21.833,1.5230000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1864-12-01,17.447,1.599,Rajshahi,Bangladesh,24.92N,88.67E
1865-01-01,17.279,1.646,Rajshahi,Bangladesh,24.92N,88.67E
1865-02-01,19.403,1.8330000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1865-03-01,24.127,1.629,Rajshahi,Bangladesh,24.92N,88.67E
1865-04-01,27.56,1.7169999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1865-05-01,29.289,1.618,Rajshahi,Bangladesh,24.92N,88.67E
1865-06-01,29.264,1.2790000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1865-07-01,28.841,1.1059999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1865-08-01,28.929000000000002,1.028,Rajshahi,Bangladesh,24.92N,88.67E
1865-09-01,28.505,1.038,Rajshahi,Bangladesh,24.92N,88.67E
1865-10-01,26.452,1.3359999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1865-11-01,22.950000000000006,1.444,Rajshahi,Bangladesh,24.92N,88.67E
1865-12-01,18.000999999999998,1.524,Rajshahi,Bangladesh,24.92N,88.67E
1866-01-01,17.639,1.642,Rajshahi,Bangladesh,24.92N,88.67E
1866-02-01,19.545,1.656,Rajshahi,Bangladesh,24.92N,88.67E
1866-03-01,24.488000000000003,1.676,Rajshahi,Bangladesh,24.92N,88.67E
1866-04-01,28.456,1.8780000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1866-05-01,29.452,1.585,Rajshahi,Bangladesh,24.92N,88.67E
1866-06-01,28.906999999999996,1.361,Rajshahi,Bangladesh,24.92N,88.67E
1866-07-01,29.106,1.167,Rajshahi,Bangladesh,24.92N,88.67E
1866-08-01,28.855,1.111,Rajshahi,Bangladesh,24.92N,88.67E
1866-09-01,28.41,1.206,Rajshahi,Bangladesh,24.92N,88.67E
1866-10-01,25.904,1.327,Rajshahi,Bangladesh,24.92N,88.67E
1866-11-01,22.393,1.371,Rajshahi,Bangladesh,24.92N,88.67E
1866-12-01,18.705,1.459,Rajshahi,Bangladesh,24.92N,88.67E
1867-01-01,17.070999999999998,1.661,Rajshahi,Bangladesh,24.92N,88.67E
1867-02-01,19.657,1.51,Rajshahi,Bangladesh,24.92N,88.67E
1867-03-01,24.570999999999998,1.653,Rajshahi,Bangladesh,24.92N,88.67E
1867-04-01,28.37,1.72,Rajshahi,Bangladesh,24.92N,88.67E
1867-05-01,29.092,1.435,Rajshahi,Bangladesh,24.92N,88.67E
1867-06-01,29.098000000000003,1.27,Rajshahi,Bangladesh,24.92N,88.67E
1867-07-01,28.87,1.139,Rajshahi,Bangladesh,24.92N,88.67E
1867-08-01,28.892,1.1159999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1867-09-01,28.303,1.081,Rajshahi,Bangladesh,24.92N,88.67E
1867-10-01,26.37,1.2670000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1867-11-01,23.128,1.7169999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1867-12-01,18.467,1.672,Rajshahi,Bangladesh,24.92N,88.67E
1868-01-01,16.195,1.8090000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1868-02-01,18.738,2.023,Rajshahi,Bangladesh,24.92N,88.67E
1868-03-01,24.040000000000006,1.8419999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1868-04-01,28.155,1.8119999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1868-05-01,29.279,1.569,Rajshahi,Bangladesh,24.92N,88.67E
1868-06-01,28.986,1.225,Rajshahi,Bangladesh,24.92N,88.67E
1868-07-01,28.784000000000002,1.026,Rajshahi,Bangladesh,24.92N,88.67E
1868-08-01,29.031999999999996,1.0759999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1868-09-01,28.267,1.117,Rajshahi,Bangladesh,24.92N,88.67E
1868-10-01,26.523000000000003,1.357,Rajshahi,Bangladesh,24.92N,88.67E
1868-11-01,21.914,1.495,Rajshahi,Bangladesh,24.92N,88.67E
1868-12-01,17.828,1.742,Rajshahi,Bangladesh,24.92N,88.67E
1869-01-01,16.607,1.8880000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1869-02-01,19.918,2.23,Rajshahi,Bangladesh,24.92N,88.67E
1869-03-01,24.041,1.8530000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1869-04-01,28.109,1.8880000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1869-05-01,29.304000000000002,1.682,Rajshahi,Bangladesh,24.92N,88.67E
1869-06-01,28.958000000000002,1.359,Rajshahi,Bangladesh,24.92N,88.67E
1869-07-01,28.773000000000003,1.2209999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1869-08-01,28.779,1.124,Rajshahi,Bangladesh,24.92N,88.67E
1869-09-01,28.368000000000002,1.165,Rajshahi,Bangladesh,24.92N,88.67E
1869-10-01,26.045,1.4569999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1869-11-01,21.989,1.604,Rajshahi,Bangladesh,24.92N,88.67E
1869-12-01,17.229,1.5730000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1870-01-01,16.743,1.2429999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1870-02-01,19.641,1.871,Rajshahi,Bangladesh,24.92N,88.67E
1870-03-01,24.443,1.085,Rajshahi,Bangladesh,24.92N,88.67E
1870-04-01,28.545,1.4369999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1870-05-01,30.121,1.262,Rajshahi,Bangladesh,24.92N,88.67E
1870-06-01,28.661,1.415,Rajshahi,Bangladesh,24.92N,88.67E
1870-07-01,28.626,0.972,Rajshahi,Bangladesh,24.92N,88.67E
1870-08-01,28.313000000000002,0.68,Rajshahi,Bangladesh,24.92N,88.67E
1870-09-01,27.964000000000002,0.838,Rajshahi,Bangladesh,24.92N,88.67E
1870-10-01,26.239,1.2830000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1870-11-01,22.264000000000006,1.439,Rajshahi,Bangladesh,24.92N,88.67E
1870-12-01,16.896,1.209,Rajshahi,Bangladesh,24.92N,88.67E
1871-01-01,16.548,1.516,Rajshahi,Bangladesh,24.92N,88.67E
1871-02-01,20.242,2.8789999999999996,Rajshahi,Bangladesh,24.92N,88.67E
1871-03-01,24.416999999999998,1.72,Rajshahi,Bangladesh,24.92N,88.67E
1871-04-01,28.3,1.275,Rajshahi,Bangladesh,24.92N,88.67E
1871-05-01,29.368000000000002,1.466,Rajshahi,Bangladesh,24.92N,88.67E
1871-06-01,29.74,2.03,Rajshahi,Bangladesh,24.92N,88.67E
1871-07-01,28.432,0.973,Rajshahi,Bangladesh,24.92N,88.67E
1871-08-01,28.838,0.655,Rajshahi,Bangladesh,24.92N,88.67E
1871-09-01,28.784000000000002,1.217,Rajshahi,Bangladesh,24.92N,88.67E
1871-10-01,26.329,0.865,Rajshahi,Bangladesh,24.92N,88.67E
1871-11-01,21.858,1.044,Rajshahi,Bangladesh,24.92N,88.67E
1871-12-01,17.832,0.966,Rajshahi,Bangladesh,24.92N,88.67E
1872-01-01,16.796,1.895,Rajshahi,Bangladesh,24.92N,88.67E
1872-02-01,18.973000000000006,1.4680000000000002,Rajshahi,Bangladesh,24.92N,88.67E
1872-03-01,25.673,1.942,Rajshahi,Bangladesh,24.92N,88.67E
1872-04-01,28.163,1.608,Rajshahi,Bangladesh,24.92N,88.67E
1872-05-01,29.178,1.104,Rajshahi,Bangladesh,24.92N,88.67E
1872-06-01,29.321,1.4069999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1872-07-01,28.484,0.737,Rajshahi,Bangladesh,24.92N,88.67E
1872-08-01,28.909000000000002,1.27,Rajshahi,Bangladesh,24.92N,88.67E
1872-09-01,28.169,0.6779999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1872-10-01,26.359,0.8,Rajshahi,Bangladesh,24.92N,88.67E
1872-11-01,22.430999999999997,1.203,Rajshahi,Bangladesh,24.92N,88.67E
1872-12-01,18.192999999999998,1.702,Rajshahi,Bangladesh,24.92N,88.67E
1873-01-01,16.4,1.173,Rajshahi,Bangladesh,24.92N,88.67E
1873-02-01,20.096,1.314,Rajshahi,Bangladesh,24.92N,88.67E
1873-03-01,24.275,1.27,Rajshahi,Bangladesh,24.92N,88.67E
1873-04-01,28.092,1.433,Rajshahi,Bangladesh,24.92N,88.67E
1873-05-01,29.948,1.8,Rajshahi,Bangladesh,24.92N,88.67E
1873-06-01,29.245,1.032,Rajshahi,Bangladesh,24.92N,88.67E
1873-07-01,29.143,1.285,Rajshahi,Bangladesh,24.92N,88.67E
1873-08-01,29.016,0.748,Rajshahi,Bangladesh,24.92N,88.67E
1873-09-01,28.484,1.207,Rajshahi,Bangladesh,24.92N,88.67E
1873-10-01,26.112,1.135,Rajshahi,Bangladesh,24.92N,88.67E
1873-11-01,22.057,0.898,Rajshahi,Bangladesh,24.92N,88.67E
1873-12-01,18.088,1.2429999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1874-01-01,15.739,2.59,Rajshahi,Bangladesh,24.92N,88.67E
1874-02-01,19.274,1.692,Rajshahi,Bangladesh,24.92N,88.67E
1874-03-01,23.561999999999998,1.607,Rajshahi,Bangladesh,24.92N,88.67E
1874-04-01,28.289,1.087,Rajshahi,Bangladesh,24.92N,88.67E
1874-05-01,29.041,1.541,Rajshahi,Bangladesh,24.92N,88.67E
1874-06-01,29.329,1.4709999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1874-07-01,28.838,0.925,Rajshahi,Bangladesh,24.92N,88.67E
1874-08-01,28.955,0.748,Rajshahi,Bangladesh,24.92N,88.67E
1874-09-01,28.216,0.76,Rajshahi,Bangladesh,24.92N,88.67E
1874-10-01,27.025,1.385,Rajshahi,Bangladesh,24.92N,88.67E
1874-11-01,22.866,1.219,Rajshahi,Bangladesh,24.92N,88.67E
1874-12-01,17.375,2.076,Rajshahi,Bangladesh,24.92N,88.67E
1875-01-01,15.941,0.946,Rajshahi,Bangladesh,24.92N,88.67E
1875-02-01,19.551,0.795,Rajshahi,Bangladesh,24.92N,88.67E
1875-03-01,25.529,0.804,Rajshahi,Bangladesh,24.92N,88.67E
1875-04-01,28.909,0.531,Rajshahi,Bangladesh,24.92N,88.67E
1875-05-01,28.568,0.465,Rajshahi,Bangladesh,24.92N,88.67E
1875-06-01,29.195,0.802,Rajshahi,Bangladesh,24.92N,88.67E
1875-07-01,29.143,0.8540000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1875-08-01,28.483,0.5820000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1875-09-01,28.761,0.7290000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1875-10-01,26.222,0.7290000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1875-11-01,21.726999999999997,0.818,Rajshahi,Bangladesh,24.92N,88.67E
1875-12-01,18.406,0.851,Rajshahi,Bangladesh,24.92N,88.67E
1876-01-01,16.746,1.044,Rajshahi,Bangladesh,24.92N,88.67E
1876-02-01,19.573,0.6829999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1876-03-01,25.235000000000007,1.429,Rajshahi,Bangladesh,24.92N,88.67E
1876-04-01,28.774,1.102,Rajshahi,Bangladesh,24.92N,88.67E
1876-05-01,29.16,0.872,Rajshahi,Bangladesh,24.92N,88.67E
1876-06-01,29.457,0.446,Rajshahi,Bangladesh,24.92N,88.67E
1876-07-01,28.663,0.67,Rajshahi,Bangladesh,24.92N,88.67E
1876-08-01,29.015,0.613,Rajshahi,Bangladesh,24.92N,88.67E
1876-09-01,28.553,0.68,Rajshahi,Bangladesh,24.92N,88.67E
1876-10-01,25.045,0.494,Rajshahi,Bangladesh,24.92N,88.67E
1876-11-01,21.419,0.883,Rajshahi,Bangladesh,24.92N,88.67E
1876-12-01,17.387999999999998,1.131,Rajshahi,Bangladesh,24.92N,88.67E
1877-01-01,17.215999999999998,1.547,Rajshahi,Bangladesh,24.92N,88.67E
1877-02-01,17.283,1.426,Rajshahi,Bangladesh,24.92N,88.67E
1877-03-01,24.276,0.5539999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1877-04-01,26.625,1.091,Rajshahi,Bangladesh,24.92N,88.67E
1877-05-01,28.944000000000003,1.05,Rajshahi,Bangladesh,24.92N,88.67E
1877-06-01,29.579,1.806,Rajshahi,Bangladesh,24.92N,88.67E
1877-07-01,28.981,0.589,Rajshahi,Bangladesh,24.92N,88.67E
1877-08-01,29.138,0.752,Rajshahi,Bangladesh,24.92N,88.67E
1877-09-01,28.652,0.41600000000000004,Rajshahi,Bangladesh,24.92N,88.67E
1877-10-01,26.213,0.7170000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1877-11-01,23.339,0.9540000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1877-12-01,18.468,1.681,Rajshahi,Bangladesh,24.92N,88.67E
1878-01-01,16.23,1.429,Rajshahi,Bangladesh,24.92N,88.67E
1878-02-01,20.737,1.0859999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1878-03-01,25.218000000000004,0.879,Rajshahi,Bangladesh,24.92N,88.67E
1878-04-01,28.391,1.15,Rajshahi,Bangladesh,24.92N,88.67E
1878-05-01,27.925,0.722,Rajshahi,Bangladesh,24.92N,88.67E
1878-06-01,30.341,1.121,Rajshahi,Bangladesh,24.92N,88.67E
1878-07-01,29.196,0.6559999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1878-08-01,28.842,0.748,Rajshahi,Bangladesh,24.92N,88.67E
1878-09-01,28.718000000000004,0.7140000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1878-10-01,27.267,0.433,Rajshahi,Bangladesh,24.92N,88.67E
1878-11-01,23.568,0.8290000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1878-12-01,18.65,1.131,Rajshahi,Bangladesh,24.92N,88.67E
1879-01-01,17.558999999999994,0.718,Rajshahi,Bangladesh,24.92N,88.67E
1879-02-01,20.367,0.825,Rajshahi,Bangladesh,24.92N,88.67E
1879-03-01,25.628,0.868,Rajshahi,Bangladesh,24.92N,88.67E
1879-04-01,30.976999999999997,1.474,Rajshahi,Bangladesh,24.92N,88.67E
1879-05-01,30.638,1.32,Rajshahi,Bangladesh,24.92N,88.67E
1879-06-01,29.048000000000002,0.5329999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1879-07-01,28.549,0.897,Rajshahi,Bangladesh,24.92N,88.67E
1879-08-01,28.424,0.685,Rajshahi,Bangladesh,24.92N,88.67E
1879-09-01,28.612,0.608,Rajshahi,Bangladesh,24.92N,88.67E
1879-10-01,26.802,0.8220000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1879-11-01,21.983,0.441,Rajshahi,Bangladesh,24.92N,88.67E
1879-12-01,17.900000000000006,0.879,Rajshahi,Bangladesh,24.92N,88.67E
1880-01-01,17.579,0.705,Rajshahi,Bangladesh,24.92N,88.67E
1880-02-01,18.989,0.542,Rajshahi,Bangladesh,24.92N,88.67E
1880-03-01,25.043000000000006,0.773,Rajshahi,Bangladesh,24.92N,88.67E
1880-04-01,29.173,0.764,Rajshahi,Bangladesh,24.92N,88.67E
1880-05-01,28.378,1.315,Rajshahi,Bangladesh,24.92N,88.67E
1880-06-01,28.703000000000003,0.564,Rajshahi,Bangladesh,24.92N,88.67E
1880-07-01,28.493000000000002,0.535,Rajshahi,Bangladesh,24.92N,88.67E
1880-08-01,28.798000000000002,0.505,Rajshahi,Bangladesh,24.92N,88.67E
1880-09-01,28.419,0.7120000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1880-10-01,26.627,0.507,Rajshahi,Bangladesh,24.92N,88.67E
1880-11-01,22.423,1.915,Rajshahi,Bangladesh,24.92N,88.67E
1880-12-01,17.312,0.795,Rajshahi,Bangladesh,24.92N,88.67E
1881-01-01,16.313,0.5670000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1881-02-01,20.524,0.863,Rajshahi,Bangladesh,24.92N,88.67E
1881-03-01,23.693,1.058,Rajshahi,Bangladesh,24.92N,88.67E
1881-04-01,28.881999999999998,0.665,Rajshahi,Bangladesh,24.92N,88.67E
1881-05-01,28.699,0.523,Rajshahi,Bangladesh,24.92N,88.67E
1881-06-01,28.816999999999997,0.633,Rajshahi,Bangladesh,24.92N,88.67E
1881-07-01,29.326,0.423,Rajshahi,Bangladesh,24.92N,88.67E
1881-08-01,28.84,0.627,Rajshahi,Bangladesh,24.92N,88.67E
1881-09-01,28.414,0.374,Rajshahi,Bangladesh,24.92N,88.67E
1881-10-01,26.577,0.447,Rajshahi,Bangladesh,24.92N,88.67E
1881-11-01,22.087,0.38799999999999996,Rajshahi,Bangladesh,24.92N,88.67E
1881-12-01,17.884,0.574,Rajshahi,Bangladesh,24.92N,88.67E
1882-01-01,18.304000000000002,0.568,Rajshahi,Bangladesh,24.92N,88.67E
1882-02-01,19.229,0.61,Rajshahi,Bangladesh,24.92N,88.67E
1882-03-01,25.839,0.5870000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1882-04-01,28.499,0.6509999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1882-05-01,27.873,0.851,Rajshahi,Bangladesh,24.92N,88.67E
1882-06-01,28.595,0.536,Rajshahi,Bangladesh,24.92N,88.67E
1882-07-01,29.002,0.614,Rajshahi,Bangladesh,24.92N,88.67E
1882-08-01,28.401,0.61,Rajshahi,Bangladesh,24.92N,88.67E
1882-09-01,28.381,0.266,Rajshahi,Bangladesh,24.92N,88.67E
1882-10-01,25.994,0.517,Rajshahi,Bangladesh,24.92N,88.67E
1882-11-01,22.44,1.2570000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1882-12-01,19.023,0.613,Rajshahi,Bangladesh,24.92N,88.67E
1883-01-01,16.686,0.466,Rajshahi,Bangladesh,24.92N,88.67E
1883-02-01,18.325000000000006,0.852,Rajshahi,Bangladesh,24.92N,88.67E
1883-03-01,24.465999999999998,0.981,Rajshahi,Bangladesh,24.92N,88.67E
1883-04-01,28.572,0.498,Rajshahi,Bangladesh,24.92N,88.67E
1883-05-01,28.987,0.523,Rajshahi,Bangladesh,24.92N,88.67E
1883-06-01,28.936,0.5539999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1883-07-01,28.956,0.81,Rajshahi,Bangladesh,24.92N,88.67E
1883-08-01,28.611,0.575,Rajshahi,Bangladesh,24.92N,88.67E
1883-09-01,28.496,0.345,Rajshahi,Bangladesh,24.92N,88.67E
1883-10-01,26.294,0.40299999999999997,Rajshahi,Bangladesh,24.92N,88.67E
1883-11-01,21.355,0.245,Rajshahi,Bangladesh,24.92N,88.67E
1883-12-01,16.721,0.718,Rajshahi,Bangladesh,24.92N,88.67E
1884-01-01,16.840999999999998,0.49200000000000005,Rajshahi,Bangladesh,24.92N,88.67E
1884-02-01,18.212,0.536,Rajshahi,Bangladesh,24.92N,88.67E
1884-03-01,25.926,0.679,Rajshahi,Bangladesh,24.92N,88.67E
1884-04-01,28.124,0.723,Rajshahi,Bangladesh,24.92N,88.67E
1884-05-01,28.075,0.8140000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1884-06-01,28.07,0.701,Rajshahi,Bangladesh,24.92N,88.67E
1884-07-01,28.930999999999997,0.447,Rajshahi,Bangladesh,24.92N,88.67E
1884-08-01,28.77,0.41200000000000003,Rajshahi,Bangladesh,24.92N,88.67E
1884-09-01,28.348000000000003,0.5489999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1884-10-01,25.202,0.71,Rajshahi,Bangladesh,24.92N,88.67E
1884-11-01,20.785,0.647,Rajshahi,Bangladesh,24.92N,88.67E
1884-12-01,17.560000000000002,0.575,Rajshahi,Bangladesh,24.92N,88.67E
1885-01-01,17.323999999999998,0.6559999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1885-02-01,17.967000000000006,0.5589999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1885-03-01,25.065,0.45299999999999996,Rajshahi,Bangladesh,24.92N,88.67E
1885-04-01,28.866999999999997,0.5660000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1885-05-01,28.902,0.703,Rajshahi,Bangladesh,24.92N,88.67E
1885-06-01,29.253,0.326,Rajshahi,Bangladesh,24.92N,88.67E
1885-07-01,28.854,0.382,Rajshahi,Bangladesh,24.92N,88.67E
1885-08-01,28.583000000000002,0.753,Rajshahi,Bangladesh,24.92N,88.67E
1885-09-01,27.892,0.626,Rajshahi,Bangladesh,24.92N,88.67E
1885-10-01,26.563000000000002,0.664,Rajshahi,Bangladesh,24.92N,88.67E
1885-11-01,22.243,0.65,Rajshahi,Bangladesh,24.92N,88.67E
1885-12-01,17.961000000000006,0.9179999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1886-01-01,17.197,0.669,Rajshahi,Bangladesh,24.92N,88.67E
1886-02-01,18.725,1.0,Rajshahi,Bangladesh,24.92N,88.67E
1886-03-01,25.000999999999998,0.624,Rajshahi,Bangladesh,24.92N,88.67E
1886-04-01,28.379,0.41200000000000003,Rajshahi,Bangladesh,24.92N,88.67E
1886-05-01,28.667,0.7120000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1886-06-01,29.481,0.467,Rajshahi,Bangladesh,24.92N,88.67E
1886-07-01,28.851,0.297,Rajshahi,Bangladesh,24.92N,88.67E
1886-08-01,28.653000000000002,0.428,Rajshahi,Bangladesh,24.92N,88.67E
1886-09-01,28.185,0.414,Rajshahi,Bangladesh,24.92N,88.67E
1886-10-01,27.207,0.7170000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1886-11-01,22.694000000000006,0.6509999999999999,Rajshahi,Bangladesh,24.92N,88.67E
1886-12-01,18.695999999999998,0.9490000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1887-01-01,15.864,1.266,Rajshahi,Bangladesh,24.92N,88.67E
1887-02-01,18.465999999999998,1.189,Rajshahi,Bangladesh,24.92N,88.67E
1887-03-01,24.537000000000006,1.05,Rajshahi,Bangladesh,24.92N,88.67E
1887-04-01,27.615,0.7290000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1887-05-01,29.198,0.792,Rajshahi,Bangladesh,24.92N,88.67E
1887-06-01,28.563000000000002,0.405,Rajshahi,Bangladesh,24.92N,88.67E
1887-07-01,28.918000000000003,0.508,Rajshahi,Bangladesh,24.92N,88.67E
1887-08-01,28.55,0.507,Rajshahi,Bangladesh,24.92N,88.67E
1887-09-01,28.539,0.536,Rajshahi,Bangladesh,24.92N,88.67E
1887-10-01,25.957,0.485,Rajshahi,Bangladesh,24.92N,88.67E
1887-11-01,22.307,0.625,Rajshahi,Bangladesh,24.92N,88.67E
1887-12-01,17.758,0.555,Rajshahi,Bangladesh,24.92N,88.67E
1888-01-01,16.253999999999998,1.3019999999999998,Rajshahi,Bangladesh,24.92N,88.67E
1888-02-01,19.107,1.265,Rajshahi,Bangladesh,24.92N,88.67E
1888-03-01,25.401,0.637,Rajshahi,Bangladesh,24.92N,88.67E
1888-04-01,28.226,0.794,Rajshahi,Bangladesh,24.92N,88.67E
1888-05-01,28.916,0.655,Rajshahi,Bangladesh,24.92N,88.67E
1888-06-01,29.741,0.644,Rajshahi,Bangladesh,24.92N,88.67E
1888-07-01,28.669,0.43,Rajshahi,Bangladesh,24.92N,88.67E
1888-08-01,28.63,0.6940000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1888-09-01,28.499000000000002,0.544,Rajshahi,Bangladesh,24.92N,88.67E
1888-10-01,26.352,0.495,Rajshahi,Bangladesh,24.92N,88.67E
1888-11-01,22.021,0.561,Rajshahi,Bangladesh,24.92N,88.67E
1888-12-01,17.514,0.748,Rajshahi,Bangladesh,24.92N,88.67E
1889-01-01,17.869,0.524,Rajshahi,Bangladesh,24.92N,88.67E
1889-02-01,19.17,0.777,Rajshahi,Bangladesh,24.92N,88.67E
1889-03-01,25.959,0.6940000000000001,Rajshahi,Bangladesh,24.92N,88.67E
1889-04-01,29.318,0.898,Rajshahi,Bangladesh,24.92N,88.67E
1889-05-01,30.199,0.789,Rajshahi,Bangladesh,24.92N,88.67E
1889-06-01,28.975,0.34299999999999997,Rajshahi,Bangladesh,24.92N,88.67E
1889-07-01,29.144000000000002,0.264,Rajshahi,Bangladesh,24.92N,88.67E
1889-08-01,28.992,0.31,Rajshahi,Bangladesh,24.92N,88.67E
