dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2011-01-01,0.5539999999999999,0.24600000000000002,Çorum,Turkey,40.99N,34.08E
2011-02-01,1.6929999999999998,0.364,Çorum,Turkey,40.99N,34.08E
2011-03-01,4.8,0.348,Çorum,Turkey,40.99N,34.08E
2011-04-01,8.187000000000001,0.435,Çorum,Turkey,40.99N,34.08E
2011-05-01,13.355,0.54,Çorum,Turkey,40.99N,34.08E
2011-06-01,17.702,0.195,Çorum,Turkey,40.99N,34.08E
2011-07-01,22.445,0.426,Çorum,Turkey,40.99N,34.08E
2011-08-01,20.808000000000003,0.298,Çorum,Turkey,40.99N,34.08E
2011-09-01,17.55,0.282,Çorum,Turkey,40.99N,34.08E
2011-10-01,9.825,0.353,Çorum,Turkey,40.99N,34.08E
2011-11-01,1.6320000000000006,0.5870000000000001,Çorum,Turkey,40.99N,34.08E
2011-12-01,1.6440000000000001,0.56,Çorum,Turkey,40.99N,34.08E
2012-01-01,-1.455,0.57,Çorum,Turkey,40.99N,34.08E
2012-02-01,-2.755,0.929,Çorum,Turkey,40.99N,34.08E
2012-03-01,2.369,0.29100000000000004,Çorum,Turkey,40.99N,34.08E
2012-04-01,12.451999999999998,0.405,Çorum,Turkey,40.99N,34.08E
2012-05-01,15.422,0.226,Çorum,Turkey,40.99N,34.08E
2012-06-01,20.027,0.247,Çorum,Turkey,40.99N,34.08E
2012-07-01,22.61,0.39299999999999996,Çorum,Turkey,40.99N,34.08E
2012-08-01,21.176,0.28600000000000003,Çorum,Turkey,40.99N,34.08E
2012-09-01,18.976000000000006,1.081,Çorum,Turkey,40.99N,34.08E
2012-10-01,14.466,0.331,Çorum,Turkey,40.99N,34.08E
2012-11-01,7.934,0.425,Çorum,Turkey,40.99N,34.08E
2012-12-01,2.486,0.28,Çorum,Turkey,40.99N,34.08E
2013-01-01,1.539,0.261,Çorum,Turkey,40.99N,34.08E
2013-02-01,4.612,0.516,Çorum,Turkey,40.99N,34.08E
2013-03-01,6.846,0.332,Çorum,Turkey,40.99N,34.08E
2013-04-01,11.092,0.267,Çorum,Turkey,40.99N,34.08E
2013-05-01,17.07,0.33799999999999997,Çorum,Turkey,40.99N,34.08E
2013-06-01,19.055999999999997,0.6920000000000001,Çorum,Turkey,40.99N,34.08E
2013-07-01,20.736,0.28600000000000003,Çorum,Turkey,40.99N,34.08E
2013-08-01,21.451999999999998,0.344,Çorum,Turkey,40.99N,34.08E
2013-09-01,,,Çorum,Turkey,40.99N,34.08E
1820-08-01,14.284,2.544,Öskemen,Kazakhstan,50.63N,82.39E
1820-09-01,10.072,1.964,Öskemen,Kazakhstan,50.63N,82.39E
1820-10-01,0.516,2.05,Öskemen,Kazakhstan,50.63N,82.39E
1820-11-01,-9.128,2.612,Öskemen,Kazakhstan,50.63N,82.39E
1820-12-01,-16.125999999999998,2.89,Öskemen,Kazakhstan,50.63N,82.39E
1821-01-01,-15.275999999999998,2.9339999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1821-02-01,-13.575999999999999,2.8960000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1821-03-01,-8.088,2.6069999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1821-04-01,1.3719999999999999,2.734,Öskemen,Kazakhstan,50.63N,82.39E
1821-05-01,11.485,2.006,Öskemen,Kazakhstan,50.63N,82.39E
1821-06-01,15.715,1.9280000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1821-07-01,17.209,2.14,Öskemen,Kazakhstan,50.63N,82.39E
1821-08-01,16.09,1.7,Öskemen,Kazakhstan,50.63N,82.39E
1821-09-01,8.709,2.081,Öskemen,Kazakhstan,50.63N,82.39E
1821-10-01,1.335,2.1069999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1821-11-01,-7.0120000000000005,2.971,Öskemen,Kazakhstan,50.63N,82.39E
1821-12-01,-14.623,3.0589999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1822-01-01,-16.796,2.897,Öskemen,Kazakhstan,50.63N,82.39E
1822-02-01,-13.797,2.822,Öskemen,Kazakhstan,50.63N,82.39E
1822-03-01,-5.257000000000001,2.793,Öskemen,Kazakhstan,50.63N,82.39E
1822-04-01,2.244,2.6310000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1822-05-01,10.442,2.1519999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1822-06-01,16.415,1.871,Öskemen,Kazakhstan,50.63N,82.39E
1822-07-01,18.408,1.8030000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1822-08-01,15.687,2.012,Öskemen,Kazakhstan,50.63N,82.39E
1822-09-01,9.763,2.073,Öskemen,Kazakhstan,50.63N,82.39E
1822-10-01,0.8360000000000001,2.115,Öskemen,Kazakhstan,50.63N,82.39E
1822-11-01,-8.82,2.7060000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1822-12-01,-16.118,3.387,Öskemen,Kazakhstan,50.63N,82.39E
1823-01-01,-17.997,2.86,Öskemen,Kazakhstan,50.63N,82.39E
1823-02-01,-16.465999999999998,3.0039999999999996,Öskemen,Kazakhstan,50.63N,82.39E
1823-03-01,-8.738,2.8160000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1823-04-01,1.0550000000000002,2.824,Öskemen,Kazakhstan,50.63N,82.39E
1823-05-01,10.625,2.137,Öskemen,Kazakhstan,50.63N,82.39E
1823-06-01,17.647000000000002,2.254,Öskemen,Kazakhstan,50.63N,82.39E
1823-07-01,18.246,1.857,Öskemen,Kazakhstan,50.63N,82.39E
1823-08-01,15.512,1.8130000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1823-09-01,8.937999999999999,1.8459999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1823-10-01,0.019000000000000128,2.191,Öskemen,Kazakhstan,50.63N,82.39E
1823-11-01,-8.655,2.638,Öskemen,Kazakhstan,50.63N,82.39E
1823-12-01,-15.418,2.9730000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1824-01-01,-17.093999999999998,2.87,Öskemen,Kazakhstan,50.63N,82.39E
1824-02-01,-15.261,2.7880000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1824-03-01,-8.163,2.707,Öskemen,Kazakhstan,50.63N,82.39E
1824-04-01,2.124,2.938,Öskemen,Kazakhstan,50.63N,82.39E
1824-05-01,11.454,2.449,Öskemen,Kazakhstan,50.63N,82.39E
1824-06-01,16.62,3.002,Öskemen,Kazakhstan,50.63N,82.39E
1824-07-01,19.026,2.6210000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1824-08-01,16.150000000000002,1.7690000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1824-09-01,10.19,1.944,Öskemen,Kazakhstan,50.63N,82.39E
1824-10-01,1.4200000000000002,2.102,Öskemen,Kazakhstan,50.63N,82.39E
1824-11-01,-6.558,2.698,Öskemen,Kazakhstan,50.63N,82.39E
1824-12-01,-11.045,2.93,Öskemen,Kazakhstan,50.63N,82.39E
1825-01-01,-15.182,2.9189999999999996,Öskemen,Kazakhstan,50.63N,82.39E
1825-02-01,-15.575,2.889,Öskemen,Kazakhstan,50.63N,82.39E
1825-03-01,-8.526,2.687,Öskemen,Kazakhstan,50.63N,82.39E
1825-04-01,2.653,2.813,Öskemen,Kazakhstan,50.63N,82.39E
1825-05-01,11.280999999999999,2.151,Öskemen,Kazakhstan,50.63N,82.39E
1825-06-01,17.752,1.85,Öskemen,Kazakhstan,50.63N,82.39E
1825-07-01,17.72,1.901,Öskemen,Kazakhstan,50.63N,82.39E
1825-08-01,15.714,1.766,Öskemen,Kazakhstan,50.63N,82.39E
1825-09-01,9.554,1.922,Öskemen,Kazakhstan,50.63N,82.39E
1825-10-01,0.919,2.213,Öskemen,Kazakhstan,50.63N,82.39E
1825-11-01,-5.8260000000000005,3.105,Öskemen,Kazakhstan,50.63N,82.39E
1825-12-01,-14.362,2.898,Öskemen,Kazakhstan,50.63N,82.39E
1826-01-01,-17.439,2.85,Öskemen,Kazakhstan,50.63N,82.39E
1826-02-01,-17.816,2.8569999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1826-03-01,-8.874,2.682,Öskemen,Kazakhstan,50.63N,82.39E
1826-04-01,2.258,2.989,Öskemen,Kazakhstan,50.63N,82.39E
1826-05-01,12.15,2.093,Öskemen,Kazakhstan,50.63N,82.39E
1826-06-01,16.994,1.892,Öskemen,Kazakhstan,50.63N,82.39E
1826-07-01,18.668,1.8519999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1826-08-01,15.624,1.735,Öskemen,Kazakhstan,50.63N,82.39E
1826-09-01,10.033,2.21,Öskemen,Kazakhstan,50.63N,82.39E
1826-10-01,1.508,2.404,Öskemen,Kazakhstan,50.63N,82.39E
1826-11-01,-6.473,2.654,Öskemen,Kazakhstan,50.63N,82.39E
1826-12-01,-12.140999999999998,3.112,Öskemen,Kazakhstan,50.63N,82.39E
1827-01-01,-15.23,3.216,Öskemen,Kazakhstan,50.63N,82.39E
1827-02-01,-14.292,2.7880000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1827-03-01,-6.768,2.6919999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1827-04-01,3.0610000000000004,3.12,Öskemen,Kazakhstan,50.63N,82.39E
1827-05-01,12.109000000000002,2.679,Öskemen,Kazakhstan,50.63N,82.39E
1827-06-01,17.372999999999998,1.932,Öskemen,Kazakhstan,50.63N,82.39E
1827-07-01,19.136,1.801,Öskemen,Kazakhstan,50.63N,82.39E
1827-08-01,16.298000000000002,1.6680000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1827-09-01,9.715,1.7930000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1827-10-01,1.269,2.0909999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1827-11-01,-6.095,2.588,Öskemen,Kazakhstan,50.63N,82.39E
1827-12-01,-14.819,3.298,Öskemen,Kazakhstan,50.63N,82.39E
1828-01-01,-19.671,3.247,Öskemen,Kazakhstan,50.63N,82.39E
1828-02-01,-17.461,3.25,Öskemen,Kazakhstan,50.63N,82.39E
1828-03-01,-7.957000000000001,2.9560000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1828-04-01,1.94,2.801,Öskemen,Kazakhstan,50.63N,82.39E
1828-05-01,10.912,2.26,Öskemen,Kazakhstan,50.63N,82.39E
1828-06-01,17.311,2.157,Öskemen,Kazakhstan,50.63N,82.39E
1828-07-01,18.408,2.176,Öskemen,Kazakhstan,50.63N,82.39E
1828-08-01,16.183,1.98,Öskemen,Kazakhstan,50.63N,82.39E
1828-09-01,8.863999999999999,1.8359999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1828-10-01,1.838,2.169,Öskemen,Kazakhstan,50.63N,82.39E
1828-11-01,-7.068,2.758,Öskemen,Kazakhstan,50.63N,82.39E
1828-12-01,-14.038,3.071,Öskemen,Kazakhstan,50.63N,82.39E
1829-01-01,-17.221,2.8110000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1829-02-01,-16.5,3.305,Öskemen,Kazakhstan,50.63N,82.39E
1829-03-01,-8.672,2.699,Öskemen,Kazakhstan,50.63N,82.39E
1829-04-01,0.5350000000000001,2.418,Öskemen,Kazakhstan,50.63N,82.39E
1829-05-01,11.182,2.508,Öskemen,Kazakhstan,50.63N,82.39E
1829-06-01,16.066,2.199,Öskemen,Kazakhstan,50.63N,82.39E
1829-07-01,18.326,2.1,Öskemen,Kazakhstan,50.63N,82.39E
1829-08-01,15.724,1.9040000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1829-09-01,9.222,1.899,Öskemen,Kazakhstan,50.63N,82.39E
1829-10-01,1.963,2.344,Öskemen,Kazakhstan,50.63N,82.39E
1829-11-01,-7.152,2.75,Öskemen,Kazakhstan,50.63N,82.39E
1829-12-01,-15.227,3.389,Öskemen,Kazakhstan,50.63N,82.39E
1830-01-01,-15.503999999999998,3.2,Öskemen,Kazakhstan,50.63N,82.39E
1830-02-01,-13.502,3.272,Öskemen,Kazakhstan,50.63N,82.39E
1830-03-01,-9.86,2.697,Öskemen,Kazakhstan,50.63N,82.39E
1830-04-01,2.04,2.555,Öskemen,Kazakhstan,50.63N,82.39E
1830-05-01,10.132,2.206,Öskemen,Kazakhstan,50.63N,82.39E
1830-06-01,16.832,2.61,Öskemen,Kazakhstan,50.63N,82.39E
1830-07-01,19.608,2.4019999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1830-08-01,15.804,1.881,Öskemen,Kazakhstan,50.63N,82.39E
1830-09-01,9.606,2.302,Öskemen,Kazakhstan,50.63N,82.39E
1830-10-01,0.573,2.343,Öskemen,Kazakhstan,50.63N,82.39E
1830-11-01,-5.452000000000001,3.022,Öskemen,Kazakhstan,50.63N,82.39E
1830-12-01,-12.286,3.2110000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1831-01-01,-17.325,3.463,Öskemen,Kazakhstan,50.63N,82.39E
1831-02-01,-17.756,3.437,Öskemen,Kazakhstan,50.63N,82.39E
1831-03-01,-10.117,2.688,Öskemen,Kazakhstan,50.63N,82.39E
1831-04-01,0.8840000000000001,2.49,Öskemen,Kazakhstan,50.63N,82.39E
1831-05-01,10.895,2.6519999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1831-06-01,16.506,2.16,Öskemen,Kazakhstan,50.63N,82.39E
1831-07-01,17.555999999999997,1.9969999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1831-08-01,14.84,1.9469999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1831-09-01,8.432,1.925,Öskemen,Kazakhstan,50.63N,82.39E
1831-10-01,-0.2589999999999999,2.582,Öskemen,Kazakhstan,50.63N,82.39E
1831-11-01,-8.776,3.593,Öskemen,Kazakhstan,50.63N,82.39E
1831-12-01,-14.714,3.0460000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1832-01-01,-19.387,2.9389999999999996,Öskemen,Kazakhstan,50.63N,82.39E
1832-02-01,-16.996,2.713,Öskemen,Kazakhstan,50.63N,82.39E
1832-03-01,-9.356,2.479,Öskemen,Kazakhstan,50.63N,82.39E
1832-04-01,0.9010000000000002,2.984,Öskemen,Kazakhstan,50.63N,82.39E
1832-05-01,10.415,2.24,Öskemen,Kazakhstan,50.63N,82.39E
1832-06-01,16.277,2.121,Öskemen,Kazakhstan,50.63N,82.39E
1832-07-01,19.641,3.866,Öskemen,Kazakhstan,50.63N,82.39E
1832-08-01,15.359000000000002,2.2430000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1832-09-01,9.708,2.186,Öskemen,Kazakhstan,50.63N,82.39E
1832-10-01,1.96,2.378,Öskemen,Kazakhstan,50.63N,82.39E
1832-11-01,-8.745,2.42,Öskemen,Kazakhstan,50.63N,82.39E
1832-12-01,-17.178,3.392,Öskemen,Kazakhstan,50.63N,82.39E
1833-01-01,-17.108999999999998,2.955,Öskemen,Kazakhstan,50.63N,82.39E
1833-02-01,-15.986,2.3369999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1833-03-01,-10.443,2.373,Öskemen,Kazakhstan,50.63N,82.39E
1833-04-01,0.16300000000000026,2.186,Öskemen,Kazakhstan,50.63N,82.39E
1833-05-01,10.296,1.8219999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1833-06-01,16.041,1.756,Öskemen,Kazakhstan,50.63N,82.39E
1833-07-01,18.374000000000002,2.45,Öskemen,Kazakhstan,50.63N,82.39E
1833-08-01,15.770999999999999,1.8330000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1833-09-01,9.452,1.8259999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1833-10-01,1.0659999999999998,2.022,Öskemen,Kazakhstan,50.63N,82.39E
1833-11-01,-5.771,2.55,Öskemen,Kazakhstan,50.63N,82.39E
1833-12-01,-13.987,3.292,Öskemen,Kazakhstan,50.63N,82.39E
1834-01-01,-20.082,2.7460000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1834-02-01,-16.307000000000002,2.8360000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1834-03-01,-6.85,2.239,Öskemen,Kazakhstan,50.63N,82.39E
1834-04-01,0.9030000000000002,2.971,Öskemen,Kazakhstan,50.63N,82.39E
1834-05-01,11.04,1.8769999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1834-06-01,16.073999999999998,2.026,Öskemen,Kazakhstan,50.63N,82.39E
1834-07-01,18.331,1.7519999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1834-08-01,15.427,1.521,Öskemen,Kazakhstan,50.63N,82.39E
1834-09-01,10.724,1.597,Öskemen,Kazakhstan,50.63N,82.39E
1834-10-01,2.2119999999999997,2.035,Öskemen,Kazakhstan,50.63N,82.39E
1834-11-01,-5.09,2.7510000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1834-12-01,-12.847999999999999,2.46,Öskemen,Kazakhstan,50.63N,82.39E
1835-01-01,-15.579,2.82,Öskemen,Kazakhstan,50.63N,82.39E
1835-02-01,-13.507,2.702,Öskemen,Kazakhstan,50.63N,82.39E
1835-03-01,-10.103,2.44,Öskemen,Kazakhstan,50.63N,82.39E
1835-04-01,2.088,2.237,Öskemen,Kazakhstan,50.63N,82.39E
1835-05-01,10.082,1.768,Öskemen,Kazakhstan,50.63N,82.39E
1835-06-01,14.398,1.732,Öskemen,Kazakhstan,50.63N,82.39E
1835-07-01,16.592,1.8119999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1835-08-01,14.937999999999999,1.69,Öskemen,Kazakhstan,50.63N,82.39E
1835-09-01,8.432,1.739,Öskemen,Kazakhstan,50.63N,82.39E
1835-10-01,0.2360000000000002,2.019,Öskemen,Kazakhstan,50.63N,82.39E
1835-11-01,-9.024,2.395,Öskemen,Kazakhstan,50.63N,82.39E
1835-12-01,-14.845999999999998,2.611,Öskemen,Kazakhstan,50.63N,82.39E
1836-01-01,-15.377999999999998,3.0069999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1836-02-01,-16.08,2.6460000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1836-03-01,-7.125,2.22,Öskemen,Kazakhstan,50.63N,82.39E
1836-04-01,0.9650000000000004,2.396,Öskemen,Kazakhstan,50.63N,82.39E
1836-05-01,9.976,2.105,Öskemen,Kazakhstan,50.63N,82.39E
1836-06-01,16.745,2.03,Öskemen,Kazakhstan,50.63N,82.39E
1836-07-01,17.584,1.7590000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1836-08-01,15.546,2.4459999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1836-09-01,9.113,1.9980000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1836-10-01,1.35,2.426,Öskemen,Kazakhstan,50.63N,82.39E
1836-11-01,-10.523,2.6519999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1836-12-01,-13.624,2.7110000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1837-01-01,-17.014,2.753,Öskemen,Kazakhstan,50.63N,82.39E
1837-02-01,-16.285999999999998,2.747,Öskemen,Kazakhstan,50.63N,82.39E
1837-03-01,-10.370999999999999,2.445,Öskemen,Kazakhstan,50.63N,82.39E
1837-04-01,-1.3599999999999994,2.241,Öskemen,Kazakhstan,50.63N,82.39E
1837-05-01,10.955,2.488,Öskemen,Kazakhstan,50.63N,82.39E
1837-06-01,16.104,2.117,Öskemen,Kazakhstan,50.63N,82.39E
1837-07-01,18.624000000000002,2.032,Öskemen,Kazakhstan,50.63N,82.39E
1837-08-01,16.633,1.703,Öskemen,Kazakhstan,50.63N,82.39E
1837-09-01,9.523,1.73,Öskemen,Kazakhstan,50.63N,82.39E
1837-10-01,0.8380000000000001,1.7080000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1837-11-01,-9.014,2.415,Öskemen,Kazakhstan,50.63N,82.39E
1837-12-01,-14.837,2.897,Öskemen,Kazakhstan,50.63N,82.39E
1838-01-01,-22.639,3.158,Öskemen,Kazakhstan,50.63N,82.39E
1838-02-01,-15.852,2.717,Öskemen,Kazakhstan,50.63N,82.39E
1838-03-01,-14.58,6.124,Öskemen,Kazakhstan,50.63N,82.39E
1838-04-01,-0.972,4.372,Öskemen,Kazakhstan,50.63N,82.39E
1838-05-01,9.698,1.285,Öskemen,Kazakhstan,50.63N,82.39E
1838-06-01,15.842,1.29,Öskemen,Kazakhstan,50.63N,82.39E
1838-07-01,19.605,2.082,Öskemen,Kazakhstan,50.63N,82.39E
1838-08-01,15.821,2.208,Öskemen,Kazakhstan,50.63N,82.39E
1838-09-01,6.622999999999999,5.401,Öskemen,Kazakhstan,50.63N,82.39E
1838-10-01,2.806,1.777,Öskemen,Kazakhstan,50.63N,82.39E
1838-11-01,-6.848,2.064,Öskemen,Kazakhstan,50.63N,82.39E
1838-12-01,-14.192,2.19,Öskemen,Kazakhstan,50.63N,82.39E
1839-01-01,-19.253,4.968999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1839-02-01,-13.731,2.296,Öskemen,Kazakhstan,50.63N,82.39E
1839-03-01,-13.474,3.803,Öskemen,Kazakhstan,50.63N,82.39E
1839-04-01,0.6740000000000004,1.864,Öskemen,Kazakhstan,50.63N,82.39E
1839-05-01,8.089,4.013999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1839-06-01,16.206,1.395,Öskemen,Kazakhstan,50.63N,82.39E
1839-07-01,19.089000000000002,1.5190000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1839-08-01,14.690999999999999,3.9010000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1839-09-01,9.776,1.506,Öskemen,Kazakhstan,50.63N,82.39E
1839-10-01,-0.7140000000000001,4.125,Öskemen,Kazakhstan,50.63N,82.39E
1839-11-01,-12.171,4.73,Öskemen,Kazakhstan,50.63N,82.39E
1839-12-01,-20.905,6.513999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1840-01-01,-16.488999999999994,2.645,Öskemen,Kazakhstan,50.63N,82.39E
1840-02-01,-17.398,2.4930000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1840-03-01,-10.548,1.781,Öskemen,Kazakhstan,50.63N,82.39E
1840-04-01,3.353,2.355,Öskemen,Kazakhstan,50.63N,82.39E
1840-05-01,12.860999999999999,2.7960000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1840-06-01,17.147000000000002,1.3869999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1840-07-01,19.105999999999998,1.3259999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1840-08-01,17.259,2.636,Öskemen,Kazakhstan,50.63N,82.39E
1840-09-01,8.527000000000001,2.129,Öskemen,Kazakhstan,50.63N,82.39E
1840-10-01,-2.144,3.057,Öskemen,Kazakhstan,50.63N,82.39E
1840-11-01,-12.496,5.292999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1840-12-01,-15.706,1.86,Öskemen,Kazakhstan,50.63N,82.39E
1841-01-01,-20.217,3.9960000000000004,Öskemen,Kazakhstan,50.63N,82.39E
1841-02-01,-13.172,5.553999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1841-03-01,-12.255999999999998,2.176,Öskemen,Kazakhstan,50.63N,82.39E
1841-04-01,-2.7989999999999995,6.0520000000000005,Öskemen,Kazakhstan,50.63N,82.39E
1841-05-01,10.765999999999998,1.45,Öskemen,Kazakhstan,50.63N,82.39E
1841-06-01,14.964,2.05,Öskemen,Kazakhstan,50.63N,82.39E
1841-07-01,18.44,1.381,Öskemen,Kazakhstan,50.63N,82.39E
1841-08-01,15.952,2.2969999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1841-09-01,9.3,1.141,Öskemen,Kazakhstan,50.63N,82.39E
1841-10-01,2.375,1.42,Öskemen,Kazakhstan,50.63N,82.39E
1841-11-01,-10.992,4.292,Öskemen,Kazakhstan,50.63N,82.39E
1841-12-01,-18.749000000000002,7.202999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1842-01-01,-16.075999999999997,4.768,Öskemen,Kazakhstan,50.63N,82.39E
1842-02-01,-13.540999999999999,4.813,Öskemen,Kazakhstan,50.63N,82.39E
1842-03-01,-6.126,3.967,Öskemen,Kazakhstan,50.63N,82.39E
1842-04-01,4.426,4.981,Öskemen,Kazakhstan,50.63N,82.39E
1842-05-01,10.466,1.297,Öskemen,Kazakhstan,50.63N,82.39E
1842-06-01,15.579999999999998,1.5730000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1842-07-01,17.454,1.6640000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1842-08-01,14.863,2.506,Öskemen,Kazakhstan,50.63N,82.39E
1842-09-01,10.544,1.453,Öskemen,Kazakhstan,50.63N,82.39E
1842-10-01,2.138,2.153,Öskemen,Kazakhstan,50.63N,82.39E
1842-11-01,-8.146,1.84,Öskemen,Kazakhstan,50.63N,82.39E
1842-12-01,-12.882,1.7930000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1843-01-01,-15.752999999999998,1.923,Öskemen,Kazakhstan,50.63N,82.39E
1843-02-01,-12.333,1.8880000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1843-03-01,-7.375999999999999,2.6,Öskemen,Kazakhstan,50.63N,82.39E
1843-04-01,3.842000000000001,4.043,Öskemen,Kazakhstan,50.63N,82.39E
1843-05-01,11.331,1.5219999999999998,Öskemen,Kazakhstan,50.63N,82.39E
1843-06-01,16.128999999999998,1.663,Öskemen,Kazakhstan,50.63N,82.39E
1843-07-01,18.607,1.705,Öskemen,Kazakhstan,50.63N,82.39E
1843-08-01,16.548000000000002,1.128,Öskemen,Kazakhstan,50.63N,82.39E
1843-09-01,11.367,1.329,Öskemen,Kazakhstan,50.63N,82.39E
1843-10-01,5.077,3.863,Öskemen,Kazakhstan,50.63N,82.39E
1843-11-01,-8.925,3.302,Öskemen,Kazakhstan,50.63N,82.39E
1843-12-01,-12.55,1.7180000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1844-01-01,-14.904999999999998,3.179,Öskemen,Kazakhstan,50.63N,82.39E
1844-02-01,-17.676,1.666,Öskemen,Kazakhstan,50.63N,82.39E
1844-03-01,-6.238,5.309,Öskemen,Kazakhstan,50.63N,82.39E
1844-04-01,0.3740000000000001,2.011,Öskemen,Kazakhstan,50.63N,82.39E
1844-05-01,8.964,2.543,Öskemen,Kazakhstan,50.63N,82.39E
1844-06-01,17.727999999999994,1.5390000000000001,Öskemen,Kazakhstan,50.63N,82.39E
1844-07-01,18.16,1.24,Öskemen,Kazakhstan,50.63N,82.39E
1844-08-01,15.064,1.3330000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1844-09-01,9.106000000000002,1.8030000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1844-10-01,2.126,1.422,Öskemen,Kazakhstan,50.63N,82.39E
1844-11-01,-8.244,1.79,Öskemen,Kazakhstan,50.63N,82.39E
1844-12-01,-16.041,2.2880000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1845-01-01,-15.887999999999998,3.255,Öskemen,Kazakhstan,50.63N,82.39E
1845-02-01,-18.108,1.9480000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1845-03-01,-8.724,2.045,Öskemen,Kazakhstan,50.63N,82.39E
1845-04-01,3.341,2.0980000000000003,Öskemen,Kazakhstan,50.63N,82.39E
1845-05-01,11.375,1.561,Öskemen,Kazakhstan,50.63N,82.39E
1845-06-01,17.677,1.6980000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1845-07-01,18.939,1.4280000000000002,Öskemen,Kazakhstan,50.63N,82.39E
1845-08-01,16.484,1.4709999999999999,Öskemen,Kazakhstan,50.63N,82.39E
1845-09-01,10.323,2.0669999999999997,Öskemen,Kazakhstan,50.63N,82.39E
1845-10-01,2.194,3.1210000000000004,Öskemen,Kazakhstan,50.63N,82.39E
